lineId,movieId,primaryTitle,originalTitle,startYear,runtimeMinutes,genres,averageRating,numVotes,production_countries,poster_path,production_companies_name,writers,directors,actors,key_words
4614,tt3411444,Ferdinand,Ferdinand,2017,108,"['Adventure', 'Animation', 'Comedy']",6.7,69515,['États-Unis'],/rMm94JsRfcOPiPVsTRcBiiVBOhz.jpg,"['Blue Sky Studios', '20th Century Fox Animation', 'Davis Entertainment', '20th Century Fox']","['Robert L. Baird', 'Tim Federle', 'Brad Copeland', 'Ron Burch', 'David Kidd', 'Don Rhymer', 'Munro Leaf', 'Robert Lawson']",['Carlos Saldanha'],"['John Cena', 'Kate McKinnon', 'Bobby Cannavale', 'Bobby Cannavale', 'Jack Gore', 'Jet Jurgensmeyer', 'Nile Diaz', 'Colin H. Murphy', 'Carlos Saldanha', 'Carlos Saldanha', 'Jeremy Sisto', 'Raúl Esparza']","['friendship', 'spain', 'madrid, spain', 'europe', 'anthropomorphism', 'remake', 'bull', ""based on children's book"", 'capture', 'joyous', 'adoring', 'assertive', 'cheerful', 'empathetic', 'enthusiastic', 'excited']"
4615,tt3415992,The Time of Their Lives,The Time of Their Lives,2017,104,['Comedy'],6.1,1296,['Royaume-Uni'],/m1fG8mi6CVm9KACEA6ED1EWcJCR.jpg,"['Head Gear Films', 'Bright Pictures', 'Creativity Capital']",['Roger Goldby'],['Roger Goldby'],"['Joan Collins', 'Pauline Collins', 'Franco Nero', 'Ronald Pickup', 'Sian Reeves', 'Joely Richardson', 'Michael Brandon', 'Allene Quincy', 'Richard Syms', 'Marie Borg']","['road trip', 'elderly']"
4616,tt3429784,Hello Gangster,Hello Gangster,2016,82,"['Action', 'Comedy', 'Crime']",6.2,71,['États-Unis'],/nWMXJ2xeQUvscbLMELzLyDkIvWn.jpg,['Reserve17'],"['Matt Barron', 'Simon Cardoza', 'Nalani Jay', 'Richard Krause']",['Richard Krause'],"['Jack Aaron', 'Matt Barron', 'Simon Cardoza', 'Nalani Jay', 'Liu Yi']",['revenge']
4617,tt3454424,Where Is Anne Frank,Where Is Anne Frank,2021,99,"['Animation', 'Drama', 'Family']",6.4,1996,"['Belgique', 'France', 'Israël', 'Luxembourg', 'Pays-Bas']",/AcLEqdUpSWCslySySWEFYMOMp3j.jpg,"['Submarine', 'Walking The Dog', 'Entre Chien et Loup', 'Prima Linéa Productions', 'Bridgit Folman Film Gang', 'Samsa Film', 'Le Pacte', 'Wild Bunch']","['Ari Folman', 'Anne Frank']",['Ari Folman'],"['Emily Carey', 'Ruby Stokes', 'Michael Maloney', 'Sebastian Croft', 'Skye Bennett', 'Ari Folman', 'Nell Barlow', 'Ralph Prosser', 'Samantha Spiro', 'Mike Tehrani']",['anne frank']
4618,tt3469046,Despicable Me 3,Despicable Me 3,2017,89,"['Adventure', 'Animation', 'Comedy']",6.3,175126,['États-Unis'],/6t3YWl7hrr88lCEFlGVqW5yV99R.jpg,"['Illumination', 'Universal Pictures']","['Cinco Paul', 'Ken Daurio']","['Kyle Balda', 'Pierre Coffin', 'Eric Guillon']","['Steve Carell', 'Steve Carell', 'Kristen Wiig', 'Trey Parker', 'Miranda Cosgrove', 'Dana Gaier', 'Nhev Scharrel', 'Pierre Coffin', 'Pierre Coffin', 'Pierre Coffin', 'Steve Coogan', 'Steve Coogan', 'Julie Andrews', 'Jenny Slate']","['prison', 'villain', 'twin brother', 'sequel', 'jail', 'illumination', '3d animation']"
4619,tt3470600,Sing,Sing,2016,108,"['Animation', 'Comedy', 'Family']",7.1,208018,['États-Unis'],/xviEKU073QAzeFRzWDdW9xDHPbB.jpg,"['Illumination', 'Universal Pictures', 'Fuji Television Network', 'dentsu']",['Garth Jennings'],"['Garth Jennings', 'Christophe Lourdelet']","['Matthew McConaughey', 'Reese Witherspoon', 'Seth MacFarlane', 'Scarlett Johansson', 'John C. Reilly', 'Taron Egerton', 'Tori Kelly', 'Jennifer Saunders', 'Jennifer Hudson', 'Garth Jennings', 'Garth Jennings']","['anthropomorphism', 'singing', 'animals', 'flood', 'singing competition', 'talking animal', 'illumination', '3d animation', 'brisk']"
4620,tt3489470,Not My Type,Pas son genre,2014,111,"['Comedy', 'Drama', 'Romance']",6.5,2217,['France'],/zmiC4nYqOD6DYU5h9IMHT5WOwb1.jpg,"['France 3 Cinéma', 'RTBF', 'Artémis Productions', 'Agat Films & Cie / Ex Nihilo']","['Lucas Belvaux', 'Philippe Vilain']",['Lucas Belvaux'],"['Émilie Dequenne', 'Loïc Corbery', 'Sandra Nkake', 'Charlotte Talpaert', 'Anne Coesens', 'Daniela Bisconti', 'Didier Sandre', 'Martine Chevallier', 'Florian Thiriet', 'Annelise Hesme']",[]
4621,tt3504048,Housebound,Housebound,2014,107,"['Comedy', 'Horror', 'Mystery']",6.7,39523,['Nouvelle-Zélande'],/jPKEeHmUuoDnIaRs6VUqSr4qRGR.jpg,"['Semi-Professional', 'New Zealand Film Commission']",['Gerard Johnstone'],['Gerard Johnstone'],"[""Morgana O'Reilly"", 'Rima Te Wiata', 'Glen-Paul Waru', 'Ross Harper', 'Cameron Rhodes', 'Ryan Lampp', 'Mick Innes', 'Bruce Hopkins', 'Millen Baird', 'Wallace Chapman']","['superstition', 'haunted house', 'father-in-law', 'basement', 'house arrest', 'exploding head', 'security guard', 'garden shears', 'dentures', 'home detention']"
4622,tt3513500,Chip 'n Dale: Rescue Rangers,Chip 'n Dale: Rescue Rangers,2022,97,"['Action', 'Adventure', 'Animation']",6.9,50113,['États-Unis'],/7UGmn8TyWPPzkjhLUW58cOUHjPS.jpg,"['Walt Disney Pictures', 'Mandeville Films']","['Dan Gregor', 'Doug Mand']",['Akiva Schaffer'],"['Andy Samberg', 'John Mulaney', 'KiKi Layne', 'Will Arnett', 'Eric Bana', 'Flula Borg', 'Dennis Haysbert', 'Keegan-Michael Key', 'Keegan-Michael Key', 'Tress MacNeille', 'Tress MacNeille', 'Tim Robinson']","['cartoon', 'los angeles, california', 'former best friend', 'missing person', 'duringcreditsstinger', 'live action and animation', 'bootleg', 'corrupt cop']"
4623,tt3513522,Potato Dreams of America,Potato Dreams of America,2021,97,"['Biography', 'Comedy', 'Drama']",6.4,1005,['États-Unis'],/z5A4BTeRpwNG0iWP0T9bGhH5dfY.jpg,['Creative Capital'],['Wes Hurley'],['Wes Hurley'],"['Lauren Tewes', 'Jonathan Bennett', 'Dan Lauria', 'Lea DeLaria', 'Cameron Lee Price', 'Forrest Campbell', 'Sophia Mitri Schloss', 'Annette Toutonghi', 'Sera Barbieri', 'James Grixoni']","['immigration', 'male homosexuality', 'lgbt', 'autobiographical', '1990s', 'gay theme']"
4624,tt3521126,The Disaster Artist,The Disaster Artist,2017,104,"['Biography', 'Comedy', 'Drama']",7.3,170060,['États-Unis'],/jj84nF5vYRD0HUTowBKcrKk8hZP.jpg,"['New Line Cinema', 'Rabbit Bandini Productions', 'Point Grey Pictures', 'Good Universe', 'RatPac Entertainment', 'Ramona Films']","['Scott Neustadter', 'Michael H. Weber', 'Greg Sestero', 'Tom Bissell']",['James Franco'],"['James Franco', 'James Franco', 'Dave Franco', 'Dave Franco', 'Ari Graynor', 'Ari Graynor', 'Seth Rogen', 'Alison Brie', 'Jacki Weaver', 'Jacki Weaver', 'Paul Scheer', 'Zac Efron', 'Zac Efron', 'Josh Hutcherson', 'Josh Hutcherson', 'June Diane Raphael', 'June Diane Raphael']","['immigrant', 'jealousy', 'based on novel or book', 'ambition', 'biography', 'based on true story', 'behind the scenes', 'disaster', 'hollywood', 'desire', 'aftercreditsstinger', 'duringcreditsstinger', 'wealthy man', 'strange behavior', 'strange person', 'socially awkward', 'film production']"
4625,tt3659764,Songs She Wrote About People She Knows,Songs She Wrote About People She Knows,2014,80,"['Comedy', 'Music', 'Musical']",6.6,79,['Canada'],/lbFZ9gDaEAaSUSqtrAx6y51pWYe.jpg,[],['Kris Elgstrand'],['Kris Elgstrand'],"['Arabella Bushnell', 'Alan Silverman', 'Bronwen Smith', 'Aaron Nelken', 'Amanda Burke', 'Jennifer McLean', 'Brad Dryborough', 'Justine Warrington', 'Matty Finochio', 'Ray Boulay']",[]
4626,tt3661394,The One and Only Ivan,The One and Only Ivan,2020,95,"['Adventure', 'Comedy', 'Drama']",6.6,14013,['États-Unis'],/wDOyGAiTaXvjKGmnmXsoFO7zItt.jpg,"['Allison Shearmur Productions', 'Digital Makeup Group', 'Jolie Pas Productions', 'Walt Disney Pictures']","['Mike White', 'Katherine Applegate']",['Thea Sharrock'],"['Sam Rockwell', 'Bryan Cranston', 'Phillipa Soo', 'Chaka Khan', 'Mike White', 'Mike White', 'Ron Funches', 'Angelina Jolie', 'Helen Mirren', 'Danny DeVito', 'Ariana Greenblatt']","['based on novel or book', 'circus', 'gorilla', 'based on true story', 'talking animal']"
4627,tt3666024,The Red Turtle,La Tortue rouge,2016,80,"['Animation', 'Drama', 'Family']",7.5,41237,"['Belgique', 'France', 'Japon']",/wOBU3SLjQ9358Km9YWYasPZyebp.jpg,"['Why Not Productions', 'Wild Bunch', 'Prima Linéa Productions', 'Belvision', 'CN4 Productions', 'ARTE France Cinéma', 'Studio Ghibli', 'Canal+', 'Eurimages', 'Ciné+', 'Cinémage 9', 'Palatine Étoile 11', 'Palatine Étoile 12', 'BNP Paribas Fortis']","['Michael Dudok de Wit', 'Pascale Ferran']",['Michael Dudok de Wit'],"['Emmanuel Garijo', 'Tom Hudson', 'Baptiste Goy', 'Axel Devillers', 'Barbara Beretta', 'Maud Brethenoux', 'Mickaël Dumoussaud', 'Elie Tertois']","['coming of age', 'survival', 'loneliness', 'crab', 'raft', 'sea turtle', 'deserted island', 'flood']"
4628,tt3689910,Miss Hokusai,Sarusuberi: Miss Hokusai,2015,93,"['Animation', 'Biography', 'Drama']",6.7,3693,['Japon'],/21botnUdVFVeg2nb8j5SHfupWD9.jpg,"['Production I.G', 'Studio Fuga', 'The Asahi Shimbun']","['Hinako Sugiura', 'Miho Maruo', 'Stephanie Sheh']","['Keiichi Hara', 'Stephanie Sheh', 'Michael Sinterniklaas']","['Yutaka Matsushige', 'Anne Watanabe', 'Erica Lindbeck', 'Erica Lindbeck', 'Richard Epcar', 'Richard Epcar', 'Richard Epcar', 'Richard Epcar', 'Gaku Hamada', 'Ezra Weisz', 'Ezra Weisz', 'Robbie Daymond', 'Robbie Daymond', 'Kengo Kôra', 'Barbara Goodson', 'Barbara Goodson', 'Barbara Goodson', 'Barbara Goodson', 'Jun Miho']","['japan', 'artist', 'biography', 'tokyo, japan', 'art history', 'edo period', 'anime', 'ukiyo-e', 'genre of art', 'kasei culture']"
4629,tt3714720,The Hollars,The Hollars,2016,88,"['Comedy', 'Drama', 'Romance']",6.6,15421,['États-Unis'],/9ybRAn6AoSuyMjfqbhgosdye2R5.jpg,"['Sunday Night', 'Sycamore Pictures', 'Groundswell Productions', 'Fancy Film Post Services']",['Jim Strouse'],['John Krasinski'],"['Sharlto Copley', 'Charlie Day', 'Richard Jenkins', 'Anna Kendrick', 'Margo Martindale', 'John Krasinski', 'Randall Park', 'Ashley Dyke', 'Isabela Costine', 'Didi Costine']","['comedian', 'family relationships']"
4630,tt3715320,Irrational Man,Irrational Man,2015,95,"['Comedy', 'Crime', 'Drama']",6.6,69828,['États-Unis'],/ipAqhEWRzEuD6aXlAWIvEEF1KUe.jpg,"['Perdido Productions', 'Sony Pictures', 'Gravier Productions']",['Woody Allen'],['Woody Allen'],"['Joaquin Phoenix', 'Emma Stone', 'Parker Posey', 'Joe Stapleton', 'Nancy Carroll', 'Allie Gallerani', 'Jack Haven', 'Katelyn Semer', 'Betsy Aidem', 'Ethan Phillips']","['college', 'rhode island']"
4631,tt3717532,The Last: Naruto the Movie,The Last: Naruto the Movie,2014,112,"['Action', 'Adventure', 'Animation']",7.6,19891,['Japon'],/bAQ8O5Uw6FedtlCbJTutenzPVKd.jpg,['Aniplex'],"['Maruo Kyôzuka', 'Masashi Kishimoto', 'Seth Walther']",['Tsuneo Kobayashi'],"['Junko Takeuchi', 'Nana Mizuki', 'Jun Fukuyama', 'Chie Nakamura', 'Shôtarô Morikubo', 'Satoshi Hino', 'Akira Ishida', 'Hideaki Tezuka', 'Yurika Hino', 'Tomomichi Nishimura']","['martial arts', 'ninja', 'martial artist', 'shounen', 'anime']"
4632,tt3721964,Gringo,Gringo,2018,111,"['Action', 'Comedy', 'Crime']",6.1,33401,['États-Unis'],/dxeVPklFwng2IowqRPNI4od6aXv.jpg,"['Denver and Delilah Productions', 'Annapurna Pictures', 'Blue-Tongue Films', 'Amazon Studios', 'Picrow', 'STX Entertainment']","['Anthony Tambakis', 'Matthew Stone']",['Nash Edgerton'],"['Joel Edgerton', 'Charlize Theron', 'David Oyelowo', 'Thandiwe Newton', 'Bashir Salahuddin', 'Glenn Kubota', 'Melonie Diaz', 'Amanda Seyfried', 'Harry Treadaway', 'Theo Taplitz']","['kidnapping', 'drug cartel', 'shootout', 'boyfriend girlfriend relationship']"
4633,tt3722070,The Lady in the Van,The Lady in the Van,2015,104,"['Biography', 'Comedy', 'Drama']",6.7,34026,['Royaume-Uni'],/sqz4CGInI1bysFH674HYWtQSmYn.jpg,"['BBC Film', 'TriStar Pictures']",['Alan Bennett'],['Nicholas Hytner'],"['Maggie Smith', 'Alex Jennings', 'Jim Broadbent', 'Clare Hammond', 'George Fenton', 'BBC Concert Orchestra', 'Jamie Parker', 'Deborah Findlay', 'Roger Allam', 'Richard Griffiths']","['van', 'london, england', 'based on novel or book', 'england', 'homelessness', 'biography', 'based on true story', 'alter ego', 'poverty']"
4634,tt3741632,The Leisure Seeker,The Leisure Seeker,2017,112,"['Adventure', 'Comedy', 'Drama']",6.7,10423,"['France', 'Italie']",/1IOnJzgbgVj85vDEIf1fPmCQ7KP.jpg,"['Indiana Production Company', 'Bac Films', '3 Marys Entertainment', 'RAI']","['Michael Zadoorian', 'Stephen Amidon', 'Francesca Archibugi', 'Francesco Piccolo', 'Paolo Virzì']",['Paolo Virzì'],"['Helen Mirren', 'Donald Sutherland', 'Christian McKay', 'Janel Moloney', 'Dana Ivey', 'Dick Gregory', 'Leander Suleiman', 'Ahmed Lucan', 'Gabriella Cila', 'David Silverman']","['florida', 'dementia', ""alzheimer's disease"", 'road trip', 'teacher', 'extramarital affair', 'elderly couple', 'recreational vehicle', 'elderly', 'power of love', 'key west', 'loving couple grow old together', 'old memories']"
4635,tt3754940,Truman,Truman,2015,108,"['Comedy', 'Drama']",7.3,14537,"['Argentine', 'Espagne']",/p4MFl06ePJGKMIF7zFCJhex95Vi.jpg,"['BD Cine', 'Imposible Films', 'K & S Films', 'Telefe', 'Canal+ España', 'TVE']","['Tomàs Aragay', 'Cesc Gay']",['Cesc Gay'],"['Ricardo Darín', 'Javier Cámara', 'Dolores Fonzi', 'Troilo', 'Eduard Fernández', 'Alex Brendemühl', 'Pedro Casablanc', 'José Luis Gómez', 'Javier Gutiérrez', 'Elvira Mínguez']","['madrid, spain', 'amsterdam, netherlands', 'male friendship', 'terminal illness', 'childhood friends', 'dog man friendship']"
4636,tt3882000,Microbe & Gasoline,Microbe et Gasoil,2015,105,"['Adventure', 'Comedy', 'Drama']",6.7,3272,['France'],/jIzSVykCYzAmaniiT5ihanpaxmw.jpg,"['Canal+', 'StudioCanal', 'Partizan']",['Michel Gondry'],['Michel Gondry'],"['Ange Dargent', 'Théophile Baquet', 'Diane Besnier', 'Audrey Tautou', 'Vincent Lamoureux', 'Agathe Peigney', 'Douglas Brosset', 'Charles Raymond', 'Ferdinand Roux-Balme', 'Marc Delarue']",[]
4637,tt3896198,Guardians of the Galaxy Vol. 2,Guardians of the Galaxy Vol. 2,2017,136,"['Action', 'Adventure', 'Comedy']",7.6,813229,['États-Unis'],/y4MBh0EjBlMuOzv9axM4qJlmhzz.jpg,['Marvel Studios'],"['James Gunn', 'Dan Abnett', 'Andy Lanning', 'Steve Englehart', 'Steve Gan', 'Jim Starlin', 'Stan Lee', 'Larry Lieber', 'Jack Kirby', 'Bill Mantlo', 'Keith Giffen', 'Steve Gerber', 'Val Mayerik']",['James Gunn'],"['Chris Pratt', 'Chris Pratt', 'Zoe Saldaña', 'Dave Bautista', 'Vin Diesel', 'Bradley Cooper', 'Michael Rooker', 'Karen Gillan', 'Pom Klementieff', 'Sylvester Stallone', 'Kurt Russell']","['superhero', 'based on comic', 'sequel', 'misfit', 'space', 'aftercreditsstinger', 'duringcreditsstinger', 'marvel cinematic universe (mcu)', 'egotistical']"
4638,tt3901826,The Breadwinner,The Breadwinner,2017,94,"['Animation', 'Drama', 'War']",7.7,30194,"['Irlande', 'Canada', 'Luxembourg']",/2d6qmkJz9AWqmk9wBWtd2uFX89t.jpg,"['Cartoon Saloon', 'Jolie Pas', 'Téléfilm Canada', 'Screen Ireland', 'Aircraft Pictures', 'Melusine Productions']","['Anita Doron', 'Deborah Ellis']",['Nora Twomey'],"['Saara Chaudry', 'Soma Chhaya', 'Noorin Gulamgaus', 'Noorin Gulamgaus', 'Laara Sadiq', 'Laara Sadiq', 'Ali Badshah', 'Ali Badshah', 'Shaista Latif', 'Kanza Feris', 'Kanza Feris', 'Kawa Ada', 'Kay M', 'Kay M', 'Kay M', 'Ali Kazmi', 'Ali Kazmi', 'Ali Kazmi']","['based on novel or book', 'arranged marriage', 'cartoon', 'imprisonment', 'afghanistan', 'father', 'taliban', 'poverty', 'family', 'disguise', 'gender', 'adult animation', 'culture', 'religious intolerance', 'breadwinner', 'father daughter relationship']"
4639,tt3907212,Unlikely Heroes,Schweizer Helden,2014,94,"['Comedy', 'Drama']",6.5,103,['Suisse'],/4x13jcayvTLX1BJdZz69H72jWHr.jpg,['Spotlight Films'],"['Peter Luisi', 'Jürgen Ladenburger', 'Khaled Jamal Eddin']",['Peter Luisi'],"['Esther Gemsch', 'Karim Rahoma', 'Komi Mizrajim Togbonou', 'Klaus Wildbolz', 'Newroz Baz', 'Elvis Clausen', 'Aylin Maurer', 'Uygar Tamer', 'Ersoy Yildirim', 'Farhan Abdi']","['asylum', 'bored housewife']"
4640,tt3915174,Puss in Boots: The Last Wish,Puss in Boots: The Last Wish,2022,102,"['Action', 'Adventure', 'Animation']",7.8,215805,['États-Unis'],/kuf6dutpsT0vSVehic3EZIqkOBt.jpg,"['DreamWorks Animation', 'Universal Pictures']","['Paul Fisher', 'Tommy Swerdlow', 'Tom Wheeler']","['Joel Crawford', 'Januel Mercado']","['Antonio Banderas', 'Salma Hayek', 'Harvey Guillén', 'Florence Pugh', 'Olivia Colman', 'Ray Winstone', 'Samson Kayo', 'John Mulaney', 'Wagner Moura', ""Da'Vine Joy Randolph""]","['fairy tale', 'sequel', 'talking dog', 'spin off', 'aftercreditsstinger', 'talking cat', 'fear of death', 'lighthearted', 'comforting']"
4641,tt3960412,Popstar: Never Stop Never Stopping,Popstar: Never Stop Never Stopping,2016,87,"['Comedy', 'Drama', 'Music']",6.7,73077,['États-Unis'],/gfC38IuH1nULbvEqnvSE6PoBrAT.jpg,"['Universal Pictures', 'Apatow Productions', 'Party Over', 'The Lonely Island', 'Perfect World Pictures']","['Andy Samberg', 'Akiva Schaffer', 'Jorma Taccone']","['Akiva Schaffer', 'Jorma Taccone']","['Andy Samberg', 'Jorma Taccone', 'Akiva Schaffer', 'Sarah Silverman', 'Tim Meadows', 'Maya Rudolph', 'Joan Cusack', 'Imogen Poots', 'Chris Redd', 'Edgar Blackmon']","['concert', 'musician', 'pop star', 'celebrity', 'mockumentary', 'record album', 'cheerful']"
4642,tt3963226,Abruptio,Abruptio,2023,96,"['Animation', 'Horror']",6.1,702,['États-Unis'],/lll4WxWSaDp5e1ro2WqEoBAKhiN.jpg,"['Sweet Home Films', 'HellBent Pictures LLC']",['Evan Marlowe'],['Evan Marlowe'],"['James Marsters', 'Christopher McDonald', 'Hana Mae Lee', 'Jordan Peele', 'Robert Englund', 'Sid Haig', 'Darren Darnborough', 'Rich Fulcher', 'Sohm Kapila', 'Patrick Cavanaugh']",[]
4643,tt3979300,Magic Camp,Magic Camp,2020,100,"['Comedy', 'Family', 'Fantasy']",6.3,5032,['États-Unis'],/awcPLFFYjufRXd2oAAP6ZIXF9vM.jpg,"['Team Todd', 'Gunn Films', 'Walt Disney Pictures']","['Micah Fitzerman-Blue', 'Noah Harpster', 'Matt Spicer', 'Max Winkler', 'Dan Gregor', 'Doug Mand', 'Gabe Sachs', 'Jeff Judah']",['Mark Waters'],"['Adam Devine', 'Jeffrey Tambor', 'Gillian Jacobs', 'Nathaniel Logan McIntyre', 'Cole Sand', 'Isabella Crovetti', 'Josie Totah', 'Izabella Alvarez', 'Hayden Crawford', 'Bianca Grava']","['family', 'magic camp']"
4644,tt4048272,Toni Erdmann,Toni Erdmann,2016,162,"['Comedy', 'Drama']",7.3,54356,"['Autriche', 'Belgique', 'France', 'Allemagne', 'Roumanie']",/v3gf7T8hb8aYv05X2jHmxJQWPZr.jpg,"['ARTE', 'Komplizen Film', 'KNM', 'MonkeyBoy', 'HiFilm Productions', 'SWR', 'WDR', 'Missing Link Films', 'Coop 99 Filmproduktion', 'The Match Factory', 'Eurimages', 'MEDIA Programme of the European Union', 'Sony Pictures Classics', 'Deutscher Filmförderfonds', 'Medienboard Berlin-Brandenburg', 'Filmstandort Austria (FISA)', 'FFA']",['Maren Ade'],['Maren Ade'],"['Sandra Hüller', 'Peter Simonischek', 'Michael Wittenborn', 'Thomas Loibl', 'Trystan Pütter', 'Ingrid Bisu', 'Hadewych Minis', 'Lucy Russell', 'Victoria Cocias', 'Alexandru Papadopol']","['business woman', 'birthday party', 'family', 'male masturbation', 'death', 'bucharest, romania', 'death of mother', 'dentures', 'woman director', 'painted face', 'team building', 'german abroad', 'business presentation', 'estranged daughter', 'father daughter relationship']"
4645,tt4075488,I'm Dead But I Have Friends,Je suis mort mais j'ai des amis,2015,96,['Comedy'],6.3,417,"['Belgique', 'France']",/vRcfKQxCmqAohFgnI4IJ3Jg3okV.jpg,"['TS Productions', 'Versus Production']","['Guillaume Malandrin', 'Stéphane Malandrin', 'Vincent Tavier']","['Guillaume Malandrin', 'Stéphane Malandrin']","['Bouli Lanners', 'Wim Willaert', 'Lyès Salem', 'Serge Riaboukine', 'Eddy Leduc', 'Jacky Lambert', 'Marie-Renée André', 'Ben Sylvestre McKenzie', 'Helena Coppejans', 'Helena Coppejans', 'Christophe Spyk Lequarre']",['friendship']
4646,tt4081630,The Valet,The Valet,2022,124,"['Comedy', 'Drama', 'Romance']",6.7,18193,['États-Unis'],/q7FmdJHKMLIC4XgWfcFRIu2iVdL.jpg,"['3Pas Studios', 'Lionsgate']","['Bob Fisher', 'Rob Greenberg', 'Francis Veber']",['Richard Wong'],"['Eugenio Derbez', 'Samara Weaving', 'Max Greenfield', 'Betsy Brandt', 'Carmen Salinas', 'Amaury Nolasco', 'Carlos Santos', 'Armando Hernández', 'Marisol Nichols', 'Diany Rodriguez']","['paparazzi', 'remake', 'cultural difference', 'billionaire', 'los angeles, california', 'family', 'valet', 'fake boyfriend', 'marital separation', 'social media', 'wealth differences', 'adulterous affair', 'famous actress']"
4647,tt4084056,The Sense of Wonder,Le goût des merveilles,2015,100,"['Comedy', 'Drama', 'Romance']",6.8,3669,['France'],/jyZgRInIz636h66AViMIvmYJnQJ.jpg,"['Caméra One', 'Pulsar Productions']",['Éric Besnard'],['Éric Besnard'],"['Virginie Efira', 'Benjamin Lavernhe', 'Lucie Fagedet', ""Léo Lorléac'h"", 'Hervé Pierre', 'Hiam Abbass', 'Laurent Bateau', 'Natalie Beder', 'France Darry', 'Valentin Merlet']","['hacker', 'weather forecast', 'widow', 'autism', 'book store']"
4648,tt4121610,"Tulipani, Love, Honour and a Bicycle","Tulipani: Liefde, eer en een fiets",2017,90,"['Comedy', 'Drama']",7.0,1278,"['Canada', 'Pays-Bas', 'Italie']",/lXScwvpQ21RLr9ztG8N1X2Oot6F.jpg,"['FATT Productions', 'Don Carmody Television']","['Peter van Wijk', 'Mike van Diem']","['Mike van Diem', 'Marleen Gorris']","['Ksenia Solo', 'Giancarlo Giannini', 'Gijs Naber', 'Peter Schindelhauer', 'Donatella Finocchiaro', 'Giorgio Pasotti', 'Anneke Sluiters', 'Lidia Vitale', 'Veronica Otto', 'Michele Venitucci']",[]
4649,tt4136084,Florence Foster Jenkins,Florence Foster Jenkins,2016,111,"['Biography', 'Comedy', 'Drama']",6.8,61693,"['Royaume-Uni', 'États-Unis']",/1HAdtUchzWEo0LMFHrgD2UBIBS3.jpg,"['BBC Film', 'Qwerty Films', 'Pathé']","['Nicholas Martin', 'Julia Kogan']",['Stephen Frears'],"['Meryl Streep', 'Hugh Grant', 'Simon Helberg', 'Rebecca Ferguson', 'Nina Arianda', 'Stanley Townsend', 'Allan Corduner', 'Christian McKay', 'David Haig', 'John Sessions']","['new york city', 'biography', 'singing', 'campy', 'socialite', 'opera singer', 'society matron', 'carnegie hall', '1940s', 'self delusion', 'delusional', 'singing false', 'society party', 'period film', 'singing lessons', 'chronic disease', 'bad singer', 'generous woman']"
4650,tt4157510,For Here or to Go?,For Here or to Go?,2015,105,"['Comedy', 'Drama']",6.7,665,['États-Unis'],/ff8WaA7ItBgl36kdT232i0d0Fnq.jpg,['Many Cups of Chai Films'],['Rishi Bhilawadikar'],['Rucha Humnabadkar'],"['Ali Fazal', 'Melanie Chandra', 'Rajit Kapoor', 'Amitosh Nagpal', 'Omi Vaidya', 'Samrat Chakrabarti', 'Keith Stevenson', 'Apo W. Bazidi', 'Damien Chen', 'Alan Coyne']","['immigration', 'silicon valley', 'entrepreneurship', 'woman director']"
4651,tt4158096,Free Fire,Free Fire,2016,91,"['Action', 'Comedy', 'Crime']",6.3,52848,['Royaume-Uni'],/21WsmKivqOE2Vut73z07M8yx84F.jpg,"['Rook Films', 'Protagonist Pictures', 'Film4 Productions']","['Amy Jump', 'Ben Wheatley']",['Ben Wheatley'],"['Sharlto Copley', 'Brie Larson', 'Armie Hammer', 'Cillian Murphy', 'Enzo Cilenti', 'Sam Riley', 'Michael Smiley', 'Babou Ceesay', 'Noah Taylor', 'Jack Reynor']","['sniper', 'boston, massachusetts', '1970s', 'gang', 'shootout', 'warehouse', 'mischievous', 'tense', 'amused']"
4652,tt4181270,Window Horses,Window Horses: The Poetic Persian Epiphany of Rosie Ming,2016,85,"['Adventure', 'Animation', 'Drama']",6.7,635,['Canada'],/2AROSbxzwu9R2hPfUtZXDDz8UBj.jpg,['ONF | NFB'],['Ann Marie Fleming'],['Ann Marie Fleming'],"['Elliot Page', 'Shohreh Aghdashloo', 'Omid Abtahi', 'Sandra Oh', 'Navid Negahban', 'Payman Maadi', 'Nancy Kwan', 'Don McKellar', 'Eddy Ko', 'Panta Mosleh']","['poetry', 'persia', 'family relationships', 'autobiographical', 'woman director']"
4653,tt4197642,A Date for Mad Mary,A Date for Mad Mary,2016,82,"['Comedy', 'Drama', 'Romance']",7.0,2494,['Irlande'],/cAOkKIF8tJXdOOyHOIl6F8qDJgc.jpg,"['Calipo Picture Company', 'Element Pictures', 'Broadcasting Authority of Ireland', 'Screen Ireland']","['Colin Thornton', 'Darren Thornton', 'Yasmine Akram']",['Darren Thornton'],"['Seána Kerslake', 'Carolyn Bracken', 'Denise McCormack', 'Barbara Brennan', 'Stephen Cromwell', 'Sarah Gorman', 'John Finegan', 'Charleigh Bailey', 'Siobhan Shanahan', 'Norma Sheahan']","['prison', 'nightclub', 'bridesmaid', 'female friendship', 'coming of age', 'best friend', 'wedding', 'dating', 'ireland', 'lesbian']"
